name BSO CB CIB IC LI MSO OF SSO SA TC BW RGB T
1158.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1159.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1160.jpg 1 0 1.0 0 0.0 0 0 0 0 1 0 1 0
1161.jpg 0 0 0.0 1 0.0 0 0 0 0 1 0 1 0
1162.jpg 0 1 1.0 0 0.0 1 0 0 0 1 0 1 0
1163.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 0 0
1164.jpg 0 1 1.0 0 1.0 0 0 0 0 1 0 1 0
1165.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 0 1
1166.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1167.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1168.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1169.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1170.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1171.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1172.jpg 1 0 1.0 0 0.0 0 0 0 1 0 0 1 1
1173.jpg 0 0 1.0 0 1.0 0 0 0 0 0 0 1 1
1174.jpg 0 1 0.0 0 1.0 1 0 0 1 0 0 0 1
1175.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1176.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1177.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1178.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 0
1179.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1180.jpg 0 0 1.0 0 0.0 0 0 0 0 1 0 1 1
1181.jpg 0 1 0.0 0 0.0 1 0 0 0 0 0 1 1
1182.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1183.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1184.jpg 0 0 0.0 0 0.0 1 0 1 0 1 0 1 0
1185.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1186.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1187.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1188.jpg 0 1 1.0 0 1.0 0 0 0 0 0 0 1 1
1189.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
1190.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1191.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
1192.jpg 0 1 0.0 0 0.0 0 0 0 0 1 0 1 0
1193.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1194.jpg 0 0 0.0 0 0.0 1 0 1 0 0 0 1 1
1195.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1196.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1197.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1198.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1199.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1200.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1201.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1202.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1203.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1204.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1205.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1206.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1207.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1208.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1209.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1210.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1211.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1212.jpg 0 0 0.0 0 1.0 0 1 0 0 0 0 0 1
1213.jpg 0 0 0.0 1 0.0 0 0 1 0 0 0 1 1
1214.jpg 1 0 0.0 0 0.0 1 0 0 1 0 0 0 1
1215.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1216.jpg 0 0 1.0 0 0.0 0 0 0 0 1 0 1 0
1217.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1218.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1219.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1220.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 0 1
1221.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 0
1222.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1223.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1224.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1225.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1226.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1227.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1228.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1229.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1230.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1231.jpg 1 0 0.0 0 1.0 0 0 0 0 0 0 0 1
1232.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1233.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1234.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 0
1235.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1236.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1237.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1238.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1239.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 0 1
1240.jpg 1 0 0.0 0 1.0 0 0 0 0 1 0 1 0
1241.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1242.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1243.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1244.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1245.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1246.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1247.jpg 1 1 1.0 0 1.0 1 0 0 0 0 0 1 1
1248.jpg 0 0 1.0 0 1.0 0 0 0 0 0 0 1 1
1249.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1250.jpg 1 0 1.0 0 1.0 0 0 0 0 0 0 1 1
1251.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1252.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1253.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1254.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1255.jpg 1 0 1.0 1 0.0 0 0 0 0 0 0 1 1
1256.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1257.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1258.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1259.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1260.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
1261.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1262.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1263.jpg 1 0 0.0 0 1.0 0 0 0 0 1 0 1 1
1264.jpg 0 1 0.0 0 0.0 0 0 0 0 1 0 1 1
1265.jpg 1 0 0.0 0 0.0 0 1 0 0 1 0 0 0
1266.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1267.jpg 0 0 1.0 0 0.0 0 1 0 0 0 0 1 1
1268.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1269.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1270.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
1271.jpg 0 0 1.0 1 0.0 0 0 0 0 0 0 1 1
1272.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1273.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
1274.jpg 0 0 0.0 0 0.0 0 0 0 1 1 0 0 0
1275.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1276.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1277.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
1278.jpg 0 0 0.0 0 1.0 0 1 0 0 0 0 0 1
1279.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1280.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1281.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1282.jpg 1 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1283.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1284.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
1285.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1286.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1287.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 0 1
1288.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1289.jpg 0 0 1.0 0 1.0 0 0 0 0 0 0 1 1
1290.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1291.jpg 0 1 0.0 0 0.0 1 0 0 0 0 0 1 1
1292.jpg 0 0 1.0 0 1.0 0 0 0 1 0 0 0 1
1293.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 0 1
1294.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
1295.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1296.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1297.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1298.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1299.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1300.jpg 0 1 0.0 0 1.0 0 0 1 0 0 0 1 1
1301.jpg 0 0 0.0 1 1.0 0 0 0 0 0 0 0 1
1302.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1303.jpg 0 1 0.0 0 0.0 0 0 1 0 0 0 1 1
1304.jpg 1 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1305.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1306.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1307.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1308.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1309.jpg 0 1 1.0 1 0.0 0 0 0 0 0 0 1 1
1310.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1311.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 0
1312.jpg 0 0 1.0 1 0.0 0 0 0 0 0 0 1 1
1313.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1314.jpg 1 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1315.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1316.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1317.jpg 1 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1318.jpg 0 0 0.0 0 0.0 0 1 1 0 0 0 0 1
1319.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1320.jpg 0 1 1.0 1 0.0 1 0 0 0 1 0 1 0
1321.jpg 0 1 1.0 1 0.0 0 0 0 0 0 0 1 1
1322.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1323.jpg 0 1 0.0 1 1.0 0 0 0 0 0 0 1 1
1324.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1325.jpg 0 1 0.0 0 1.0 0 0 1 0 1 0 1 0
1326.jpg 1 1 0.0 0 0.0 1 0 0 0 1 0 1 0
1327.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1328.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1329.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1330.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1331.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1332.jpg 0 1 0.0 0 0.0 0 0 1 0 0 0 1 1
1333.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1334.jpg 0 1 0.0 0 0.0 0 0 0 1 0 0 1 1
1335.jpg 0 1 1.0 1 0.0 0 0 0 0 0 0 1 1
1336.jpg 0 1 0.0 0 0.0 1 0 0 0 0 0 1 1
1337.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1338.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1339.jpg 1 0 1.0 0 0.0 0 0 0 1 0 0 1 1
1340.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1341.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1342.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1343.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1344.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1345.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1346.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1347.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1348.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1349.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1350.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
1351.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1352.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1353.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1354.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1355.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1356.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1357.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1358.jpg 0 0 0.0 1 0.0 0 0 1 0 0 0 1 1
1359.jpg 0 1 0.0 0 0.0 1 1 0 0 0 0 0 1
1360.jpg 1 1 0.0 0 0.0 1 0 0 0 0 0 0 1
1361.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1362.jpg 0 1 1.0 0 0.0 0 0 0 1 1 0 1 1
1363.jpg 1 0 0.0 1 0.0 0 1 0 0 0 0 0 1
1364.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1365.jpg 0 0 0.0 1 1.0 0 0 0 0 0 0 1 1
1366.jpg 0 0 0.0 1 0.0 0 0 1 0 0 0 1 1
1367.jpg 1 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1368.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1369.jpg 0 1 0.0 1 0.0 1 0 0 0 0 0 1 1
1370.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1371.jpg 0 1 0.0 1 0.0 0 0 1 0 0 0 1 1
1372.jpg 0 0 0.0 0 0.0 0 0 1 1 0 0 0 1
1373.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1374.jpg 0 1 0.0 0 1.0 0 1 0 0 0 0 0 1
1375.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1376.jpg 0 1 0.0 0 0.0 0 0 0 0 1 0 1 0
1377.jpg 1 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1378.jpg 0 1 0.0 0 0.0 1 0 0 0 0 0 1 1
1379.jpg 1 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1380.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1381.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1382.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1383.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
1384.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1385.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 0 1
1386.jpg 1 1 0.0 0 1.0 0 0 0 0 0 0 1 1
1387.jpg 1 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1388.jpg 0 0 0.0 1 0.0 0 0 1 0 0 0 1 1
1389.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1390.jpg 1 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1391.jpg 0 0 0.0 0 0.0 0 1 1 0 0 0 1 1
1392.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1393.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1394.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1395.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1396.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1397.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1398.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1399.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1400.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1401.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1402.jpg 1 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1403.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1404.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1405.jpg 1 0 0.0 1 0.0 1 0 0 0 0 0 1 1
1406.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1407.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1408.jpg 0 0 0.0 0 0.0 0 0 1 1 0 0 1 1
1409.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1410.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 1
1411.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1412.jpg 1 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1413.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1414.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1415.jpg 0 0 0.0 0 0.0 1 0 1 0 1 0 1 1
1416.jpg 1 0 0.0 0 1.0 0 0 0 1 0 0 1 1
1417.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1418.jpg 0 1 1.0 1 0.0 0 0 0 0 0 0 1 1
1419.jpg 0 1 0.0 0 1.0 0 0 0 0 0 0 1 1
1420.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1421.jpg 1 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1422.jpg 0 1 1.0 1 0.0 0 0 0 0 0 0 1 1
1423.jpg 0 0 0.0 0 0.0 1 0 0 1 0 0 0 1
1424.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1425.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 0 1
1426.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1427.jpg 0 1 0.0 0 0.0 0 0 1 0 0 0 1 1
1428.jpg 0 0 0.0 1 0.0 0 0 0 0 1 0 1 1
1429.jpg 0 0 0.0 0 0.0 0 0 0 1 1 0 1 1
1430.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1431.jpg 0 0 0.0 1 0.0 1 0 0 0 0 0 1 1
1432.jpg 0 1 0.0 1 0.0 0 0 0 0 1 0 1 1
1433.jpg 1 0 1.0 0 1.0 0 0 0 0 0 0 0 1
1434.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
1435.jpg 0 1 0.0 0 0.0 0 0 1 0 0 0 1 1
1436.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1437.jpg 0 0 0.0 1 0.0 1 0 0 0 0 0 1 1
1438.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1439.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1440.jpg 0 0 0.0 0 0.0 0 0 1 1 1 0 1 0
1441.jpg 1 0 1.0 1 0.0 0 0 0 0 0 0 1 1
1442.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1443.jpg 1 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1444.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1445.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1446.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1447.jpg 0 1 0.0 0 0.0 1 0 0 0 1 0 1 0
1448.jpg 0 0 0.0 0 0.0 1 0 0 0 1 0 1 0
1449.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1450.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1451.jpg 0 0 0.0 0 0.0 0 0 1 1 0 0 1 1
1452.jpg 1 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1453.jpg 1 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1454.jpg 0 0 1.0 0 0.0 1 0 0 0 0 1 1 1
1455.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1456.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 1 1
1457.jpg 0 1 0.0 0 1.0 0 0 0 0 0 0 1 1
1458.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1459.jpg 0 1 0.0 0 0.0 0 0 0 0 1 0 1 1
1460.jpg 0 1 0.0 0 0.0 1 0 0 0 0 0 1 1
1461.jpg 0 0 1.0 0 0.0 1 0 0 0 0 0 1 1
1462.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1463.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1464.jpg 0 0 0.0 1 0.0 0 0 0 0 0 1 1 1
1465.jpg 0 1 0.0 0 0.0 1 0 1 1 1 0 1 1
1466.jpg 1 0 1.0 0 0.0 1 0 0 1 0 1 1 1
1467.jpg 0 1 1.0 1 0.0 0 0 0 0 0 0 1 1
1468.jpg 1 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1469.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 1 1
1470.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 0
1471.jpg 1 1 1.0 0 0.0 0 1 0 0 0 0 1 1
1472.jpg 1 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1473.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1474.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1475.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 1
1476.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 0 1
1477.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1478.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1479.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1480.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 1 1
1481.jpg 1 1 0.0 0 0.0 0 1 0 0 0 0 1 1
1482.jpg 0 0 0.0 1 0.0 0 0 1 0 0 0 1 1
1483.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1484.jpg 0 0 0.0 1 0.0 0 0 1 0 0 0 1 1
1485.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1486.jpg 0 1 1.0 0 0.0 1 0 0 1 1 0 1 0
1487.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1488.jpg 1 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1489.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1490.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 1
1491.jpg 0 1 0.0 0 0.0 0 0 0 0 1 0 1 0
1492.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1493.jpg 0 1 1.0 1 0.0 0 0 0 0 1 0 1 0
1494.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1495.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1496.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1497.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1498.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1499.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1500.jpg 0 1 0.0 0 0.0 0 0 1 0 0 0 1 1
1501.jpg 0 0 0.0 0 0.0 0 1 1 0 0 0 1 1
1502.jpg 0 0 0.0 0 0.0 1 0 0 0 1 0 1 1
1503.jpg 0 1 0.0 0 1.0 1 0 0 0 0 0 1 1
1504.jpg 1 1 0.0 0 0.0 0 0 0 0 1 0 1 0
1505.jpg 1 1 0.0 1 0.0 0 0 0 0 0 0 1 1
1506.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1507.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1508.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1509.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1510.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1511.jpg 0 0 1.0 0 0.0 0 0 0 1 1 0 1 0
1512.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1513.jpg 0 0 0.0 0 0.0 0 1 1 0 0 0 1 1
1514.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 1 1
1515.jpg 1 1 0.0 0 0.0 1 0 0 0 0 0 1 1
1516.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1517.jpg 1 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1518.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1519.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1520.jpg 0 1 0.0 1 0.0 0 0 0 0 0 0 1 1
1521.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
1522.jpg 0 1 0.0 0 0.0 1 0 1 0 0 0 1 1
1523.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1524.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 1 1
1525.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 1 1
1526.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1527.jpg 0 1 0.0 0 0.0 0 0 1 0 1 0 1 1
1528.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 0
1529.jpg 0 0 0.0 1 0.0 0 0 0 0 1 0 1 1
1530.jpg 0 0 0.0 1 0.0 0 0 1 1 0 0 1 1
1531.jpg 0 1 0.0 1 0.0 0 1 0 0 0 0 1 1
1532.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1533.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 1
1534.jpg 0 0 1.0 0 0.0 0 0 0 0 1 0 1 1
